9.7539 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
92.5741 	EXP 	Created Line_1 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-1.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1, 1, 1]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='Line_1', opacity=1.0, ori=90.0, pos=array([-150.,    0.]), size=array([100.,  10.]), units='pix', vertices=ndarray(...), win=Window(...))
92.5764 	EXP 	Created Line_2 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-2.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1, 1, 1]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='Line_2', opacity=1.0, ori=90.0, pos=array([-50.,   0.]), size=array([100.,  10.]), units='pix', vertices=ndarray(...), win=Window(...))
92.5786 	EXP 	Created Line_3 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-3.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1, 1, 1]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='Line_3', opacity=1.0, ori=90.0, pos=array([50.,  0.]), size=array([100.,  10.]), units='pix', vertices=ndarray(...), win=Window(...))
92.5807 	EXP 	Created Line_4 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-4.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1, 1, 1]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='Line_4', opacity=1.0, ori=90.0, pos=array([150.,   0.]), size=array([100.,  10.]), units='pix', vertices=ndarray(...), win=Window(...))
92.5828 	EXP 	Created probe = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-5.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1, 1, 1]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='probe', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), units='pix', vertices=ndarray(...), win=Window(...), windingRule=None)
92.5889 	EXP 	Imported C:/Users/Dell 3148/Desktop/Data 2/Sequence condition.csv as conditions, 4 conditions, 2 params
92.5900 	EXP 	Created sequence: random, trialTypes=4, nReps=24, seed=None
92.5906 	EXP 	New trial (rep=0, index=0): OrderedDict([('pos', 150), ('corr_resp', 'y')])
92.5945 	DATA 	Keypress: z
92.6035 	EXP 	polygon: autoDraw = True
93.5974 	EXP 	Line_1: autoDraw = True
93.5974 	EXP 	Line_2: autoDraw = True
93.5974 	EXP 	Line_3: autoDraw = True
93.5974 	EXP 	Line_4: autoDraw = True
93.6139 	EXP 	polygon: autoDraw = False
94.5976 	EXP 	probe: autoDraw = True
95.4838 	EXP 	New trial (rep=0, index=1): OrderedDict([('pos', -50), ('corr_resp', 'x')])
95.4856 	DATA 	Keypress: y
95.4997 	EXP 	polygon: autoDraw = False
95.4997 	EXP 	Line_1: autoDraw = False
95.4997 	EXP 	Line_2: autoDraw = False
95.4997 	EXP 	Line_3: autoDraw = False
95.4997 	EXP 	Line_4: autoDraw = False
95.4997 	EXP 	probe: autoDraw = False
95.4997 	EXP 	polygon: autoDraw = True
96.4981 	EXP 	Line_1: autoDraw = True
96.4981 	EXP 	Line_2: autoDraw = True
96.4981 	EXP 	Line_3: autoDraw = True
96.4981 	EXP 	Line_4: autoDraw = True
96.5151 	EXP 	polygon: autoDraw = False
97.4984 	EXP 	probe: autoDraw = True
98.0509 	EXP 	New trial (rep=0, index=2): OrderedDict([('pos', -150), ('corr_resp', 'z')])
98.0527 	DATA 	Keypress: x
98.0654 	EXP 	polygon: autoDraw = False
98.0654 	EXP 	Line_1: autoDraw = False
98.0654 	EXP 	Line_2: autoDraw = False
98.0654 	EXP 	Line_3: autoDraw = False
98.0654 	EXP 	Line_4: autoDraw = False
98.0654 	EXP 	probe: autoDraw = False
98.0654 	EXP 	polygon: autoDraw = True
99.0656 	EXP 	polygon: autoDraw = False
99.0656 	EXP 	Line_1: autoDraw = True
99.0656 	EXP 	Line_2: autoDraw = True
99.0656 	EXP 	Line_3: autoDraw = True
99.0656 	EXP 	Line_4: autoDraw = True
100.0660 	EXP 	probe: autoDraw = True
100.5185 	EXP 	New trial (rep=0, index=3): OrderedDict([('pos', 50), ('corr_resp', 'c')])
100.5203 	DATA 	Keypress: z
100.5328 	EXP 	polygon: autoDraw = False
100.5328 	EXP 	Line_1: autoDraw = False
100.5328 	EXP 	Line_2: autoDraw = False
100.5328 	EXP 	Line_3: autoDraw = False
100.5328 	EXP 	Line_4: autoDraw = False
100.5328 	EXP 	probe: autoDraw = False
100.5328 	EXP 	polygon: autoDraw = True
101.5330 	EXP 	polygon: autoDraw = False
101.5330 	EXP 	Line_1: autoDraw = True
101.5330 	EXP 	Line_2: autoDraw = True
101.5330 	EXP 	Line_3: autoDraw = True
101.5330 	EXP 	Line_4: autoDraw = True
102.5332 	EXP 	probe: autoDraw = True
103.3360 	EXP 	New trial (rep=1, index=0): OrderedDict([('pos', -150), ('corr_resp', 'z')])
103.3378 	DATA 	Keypress: c
103.3503 	EXP 	polygon: autoDraw = False
103.3503 	EXP 	Line_1: autoDraw = False
103.3503 	EXP 	Line_2: autoDraw = False
103.3503 	EXP 	Line_3: autoDraw = False
103.3503 	EXP 	Line_4: autoDraw = False
103.3503 	EXP 	probe: autoDraw = False
103.3503 	EXP 	polygon: autoDraw = True
104.3506 	EXP 	polygon: autoDraw = False
104.3506 	EXP 	Line_1: autoDraw = True
104.3506 	EXP 	Line_2: autoDraw = True
104.3506 	EXP 	Line_3: autoDraw = True
104.3506 	EXP 	Line_4: autoDraw = True
105.3508 	EXP 	probe: autoDraw = True
105.7035 	EXP 	New trial (rep=1, index=1): OrderedDict([('pos', 50), ('corr_resp', 'c')])
105.7053 	DATA 	Keypress: z
105.7176 	EXP 	polygon: autoDraw = False
105.7176 	EXP 	Line_1: autoDraw = False
105.7176 	EXP 	Line_2: autoDraw = False
105.7176 	EXP 	Line_3: autoDraw = False
105.7176 	EXP 	Line_4: autoDraw = False
105.7176 	EXP 	probe: autoDraw = False
105.7176 	EXP 	polygon: autoDraw = True
106.7179 	EXP 	polygon: autoDraw = False
106.7179 	EXP 	Line_1: autoDraw = True
106.7179 	EXP 	Line_2: autoDraw = True
106.7179 	EXP 	Line_3: autoDraw = True
106.7179 	EXP 	Line_4: autoDraw = True
107.7183 	EXP 	probe: autoDraw = True
108.3046 	EXP 	New trial (rep=1, index=2): OrderedDict([('pos', 150), ('corr_resp', 'y')])
108.3066 	DATA 	Keypress: c
108.3186 	EXP 	polygon: autoDraw = False
108.3186 	EXP 	Line_1: autoDraw = False
108.3186 	EXP 	Line_2: autoDraw = False
108.3186 	EXP 	Line_3: autoDraw = False
108.3186 	EXP 	Line_4: autoDraw = False
108.3186 	EXP 	probe: autoDraw = False
108.3186 	EXP 	polygon: autoDraw = True
109.3186 	EXP 	polygon: autoDraw = False
109.3186 	EXP 	Line_1: autoDraw = True
109.3186 	EXP 	Line_2: autoDraw = True
109.3186 	EXP 	Line_3: autoDraw = True
109.3186 	EXP 	Line_4: autoDraw = True
110.3190 	EXP 	probe: autoDraw = True
110.8881 	EXP 	New trial (rep=1, index=3): OrderedDict([('pos', -50), ('corr_resp', 'x')])
110.8899 	DATA 	Keypress: y
110.9024 	EXP 	polygon: autoDraw = False
110.9024 	EXP 	Line_1: autoDraw = False
110.9024 	EXP 	Line_2: autoDraw = False
110.9024 	EXP 	Line_3: autoDraw = False
110.9024 	EXP 	Line_4: autoDraw = False
110.9024 	EXP 	probe: autoDraw = False
110.9024 	EXP 	polygon: autoDraw = True
111.9028 	EXP 	polygon: autoDraw = False
111.9028 	EXP 	Line_1: autoDraw = True
111.9028 	EXP 	Line_2: autoDraw = True
111.9028 	EXP 	Line_3: autoDraw = True
111.9028 	EXP 	Line_4: autoDraw = True
112.9031 	EXP 	probe: autoDraw = True
113.3721 	EXP 	New trial (rep=2, index=0): OrderedDict([('pos', 150), ('corr_resp', 'y')])
113.3739 	DATA 	Keypress: x
113.3868 	EXP 	polygon: autoDraw = False
113.3868 	EXP 	Line_1: autoDraw = False
113.3868 	EXP 	Line_2: autoDraw = False
113.3868 	EXP 	Line_3: autoDraw = False
113.3868 	EXP 	Line_4: autoDraw = False
113.3868 	EXP 	probe: autoDraw = False
113.3868 	EXP 	polygon: autoDraw = True
114.3869 	EXP 	polygon: autoDraw = False
114.3869 	EXP 	Line_1: autoDraw = True
114.3869 	EXP 	Line_2: autoDraw = True
114.3869 	EXP 	Line_3: autoDraw = True
114.3869 	EXP 	Line_4: autoDraw = True
115.3875 	EXP 	probe: autoDraw = True
115.7893 	EXP 	New trial (rep=2, index=1): OrderedDict([('pos', -50), ('corr_resp', 'x')])
115.7912 	DATA 	Keypress: y
115.8038 	EXP 	polygon: autoDraw = False
115.8038 	EXP 	Line_1: autoDraw = False
115.8038 	EXP 	Line_2: autoDraw = False
115.8038 	EXP 	Line_3: autoDraw = False
115.8038 	EXP 	Line_4: autoDraw = False
115.8038 	EXP 	probe: autoDraw = False
115.8038 	EXP 	polygon: autoDraw = True
116.7885 	EXP 	Line_1: autoDraw = True
116.7885 	EXP 	Line_2: autoDraw = True
116.7885 	EXP 	Line_3: autoDraw = True
116.7885 	EXP 	Line_4: autoDraw = True
116.8047 	EXP 	polygon: autoDraw = False
117.8046 	EXP 	probe: autoDraw = True
118.1238 	EXP 	New trial (rep=2, index=2): OrderedDict([('pos', -150), ('corr_resp', 'z')])
118.1256 	DATA 	Keypress: x
118.1384 	EXP 	polygon: autoDraw = False
118.1384 	EXP 	Line_1: autoDraw = False
118.1384 	EXP 	Line_2: autoDraw = False
118.1384 	EXP 	Line_3: autoDraw = False
118.1384 	EXP 	Line_4: autoDraw = False
118.1384 	EXP 	probe: autoDraw = False
118.1384 	EXP 	polygon: autoDraw = True
119.1383 	EXP 	polygon: autoDraw = False
119.1383 	EXP 	Line_1: autoDraw = True
119.1383 	EXP 	Line_2: autoDraw = True
119.1383 	EXP 	Line_3: autoDraw = True
119.1383 	EXP 	Line_4: autoDraw = True
120.1385 	EXP 	probe: autoDraw = True
120.4578 	EXP 	New trial (rep=2, index=3): OrderedDict([('pos', 50), ('corr_resp', 'c')])
120.4596 	DATA 	Keypress: z
120.4720 	EXP 	polygon: autoDraw = False
120.4720 	EXP 	Line_1: autoDraw = False
120.4720 	EXP 	Line_2: autoDraw = False
120.4720 	EXP 	Line_3: autoDraw = False
120.4720 	EXP 	Line_4: autoDraw = False
120.4720 	EXP 	probe: autoDraw = False
120.4720 	EXP 	polygon: autoDraw = True
121.4724 	EXP 	polygon: autoDraw = False
121.4724 	EXP 	Line_1: autoDraw = True
121.4724 	EXP 	Line_2: autoDraw = True
121.4724 	EXP 	Line_3: autoDraw = True
121.4724 	EXP 	Line_4: autoDraw = True
122.4727 	EXP 	probe: autoDraw = True
122.9252 	EXP 	New trial (rep=3, index=0): OrderedDict([('pos', -50), ('corr_resp', 'x')])
122.9269 	DATA 	Keypress: y
122.9394 	EXP 	polygon: autoDraw = False
122.9394 	EXP 	Line_1: autoDraw = False
122.9394 	EXP 	Line_2: autoDraw = False
122.9394 	EXP 	Line_3: autoDraw = False
122.9394 	EXP 	Line_4: autoDraw = False
122.9394 	EXP 	probe: autoDraw = False
122.9394 	EXP 	polygon: autoDraw = True
123.9396 	EXP 	polygon: autoDraw = False
123.9396 	EXP 	Line_1: autoDraw = True
123.9396 	EXP 	Line_2: autoDraw = True
123.9396 	EXP 	Line_3: autoDraw = True
123.9396 	EXP 	Line_4: autoDraw = True
124.9401 	EXP 	probe: autoDraw = True
125.3758 	EXP 	New trial (rep=3, index=1): OrderedDict([('pos', -150), ('corr_resp', 'z')])
125.3776 	DATA 	Keypress: x
125.3904 	EXP 	polygon: autoDraw = False
125.3904 	EXP 	Line_1: autoDraw = False
125.3904 	EXP 	Line_2: autoDraw = False
125.3904 	EXP 	Line_3: autoDraw = False
125.3904 	EXP 	Line_4: autoDraw = False
125.3904 	EXP 	probe: autoDraw = False
125.3904 	EXP 	polygon: autoDraw = True
126.3904 	EXP 	polygon: autoDraw = False
126.3904 	EXP 	Line_1: autoDraw = True
126.3904 	EXP 	Line_2: autoDraw = True
126.3904 	EXP 	Line_3: autoDraw = True
126.3904 	EXP 	Line_4: autoDraw = True
127.3909 	EXP 	probe: autoDraw = True
127.7098 	EXP 	New trial (rep=3, index=2): OrderedDict([('pos', 50), ('corr_resp', 'c')])
127.7116 	DATA 	Keypress: z
127.7243 	EXP 	polygon: autoDraw = False
127.7243 	EXP 	Line_1: autoDraw = False
127.7243 	EXP 	Line_2: autoDraw = False
127.7243 	EXP 	Line_3: autoDraw = False
127.7243 	EXP 	Line_4: autoDraw = False
127.7243 	EXP 	probe: autoDraw = False
127.7243 	EXP 	polygon: autoDraw = True
128.7246 	EXP 	polygon: autoDraw = False
128.7246 	EXP 	Line_1: autoDraw = True
128.7246 	EXP 	Line_2: autoDraw = True
128.7246 	EXP 	Line_3: autoDraw = True
128.7246 	EXP 	Line_4: autoDraw = True
129.7253 	EXP 	probe: autoDraw = True
130.1271 	EXP 	New trial (rep=3, index=3): OrderedDict([('pos', 150), ('corr_resp', 'y')])
130.1289 	DATA 	Keypress: c
130.1416 	EXP 	polygon: autoDraw = False
130.1416 	EXP 	Line_1: autoDraw = False
130.1416 	EXP 	Line_2: autoDraw = False
130.1416 	EXP 	Line_3: autoDraw = False
130.1416 	EXP 	Line_4: autoDraw = False
130.1416 	EXP 	probe: autoDraw = False
130.1416 	EXP 	polygon: autoDraw = True
131.1421 	EXP 	polygon: autoDraw = False
131.1421 	EXP 	Line_1: autoDraw = True
131.1421 	EXP 	Line_2: autoDraw = True
131.1421 	EXP 	Line_3: autoDraw = True
131.1421 	EXP 	Line_4: autoDraw = True
132.1422 	EXP 	probe: autoDraw = True
132.5947 	EXP 	New trial (rep=4, index=0): OrderedDict([('pos', -150), ('corr_resp', 'z')])
132.5965 	DATA 	Keypress: y
132.6091 	EXP 	polygon: autoDraw = False
132.6091 	EXP 	Line_1: autoDraw = False
132.6091 	EXP 	Line_2: autoDraw = False
132.6091 	EXP 	Line_3: autoDraw = False
132.6091 	EXP 	Line_4: autoDraw = False
132.6091 	EXP 	probe: autoDraw = False
132.6091 	EXP 	polygon: autoDraw = True
133.6100 	EXP 	polygon: autoDraw = False
133.6100 	EXP 	Line_1: autoDraw = True
133.6100 	EXP 	Line_2: autoDraw = True
133.6100 	EXP 	Line_3: autoDraw = True
133.6100 	EXP 	Line_4: autoDraw = True
134.6097 	EXP 	probe: autoDraw = True
134.7451 	EXP 	New trial (rep=4, index=1): OrderedDict([('pos', 50), ('corr_resp', 'c')])
134.7469 	DATA 	Keypress: x
134.7596 	EXP 	polygon: autoDraw = False
134.7596 	EXP 	Line_1: autoDraw = False
134.7596 	EXP 	Line_2: autoDraw = False
134.7596 	EXP 	Line_3: autoDraw = False
134.7596 	EXP 	Line_4: autoDraw = False
134.7596 	EXP 	probe: autoDraw = False
134.7596 	EXP 	polygon: autoDraw = True
135.7604 	EXP 	polygon: autoDraw = False
135.7604 	EXP 	Line_1: autoDraw = True
135.7604 	EXP 	Line_2: autoDraw = True
135.7604 	EXP 	Line_3: autoDraw = True
135.7604 	EXP 	Line_4: autoDraw = True
136.7439 	EXP 	probe: autoDraw = True
137.1139 	EXP 	New trial (rep=4, index=2): OrderedDict([('pos', 150), ('corr_resp', 'y')])
137.1160 	DATA 	Keypress: y
137.1273 	EXP 	polygon: autoDraw = False
137.1273 	EXP 	Line_1: autoDraw = False
137.1273 	EXP 	Line_2: autoDraw = False
137.1273 	EXP 	Line_3: autoDraw = False
137.1273 	EXP 	Line_4: autoDraw = False
137.1273 	EXP 	probe: autoDraw = False
137.1273 	EXP 	polygon: autoDraw = True
138.1274 	EXP 	polygon: autoDraw = False
138.1274 	EXP 	Line_1: autoDraw = True
138.1274 	EXP 	Line_2: autoDraw = True
138.1274 	EXP 	Line_3: autoDraw = True
138.1274 	EXP 	Line_4: autoDraw = True
139.1276 	EXP 	probe: autoDraw = True
139.7634 	EXP 	New trial (rep=4, index=3): OrderedDict([('pos', -50), ('corr_resp', 'x')])
139.7652 	DATA 	Keypress: y
139.7778 	EXP 	polygon: autoDraw = False
139.7778 	EXP 	Line_1: autoDraw = False
139.7778 	EXP 	Line_2: autoDraw = False
139.7778 	EXP 	Line_3: autoDraw = False
139.7778 	EXP 	Line_4: autoDraw = False
139.7778 	EXP 	probe: autoDraw = False
139.7778 	EXP 	polygon: autoDraw = True
140.7782 	EXP 	polygon: autoDraw = False
140.7782 	EXP 	Line_1: autoDraw = True
140.7782 	EXP 	Line_2: autoDraw = True
140.7782 	EXP 	Line_3: autoDraw = True
140.7782 	EXP 	Line_4: autoDraw = True
141.7787 	EXP 	probe: autoDraw = True
142.2809 	EXP 	New trial (rep=5, index=0): OrderedDict([('pos', -50), ('corr_resp', 'x')])
142.2827 	DATA 	Keypress: x
142.2954 	EXP 	polygon: autoDraw = False
142.2954 	EXP 	Line_1: autoDraw = False
142.2954 	EXP 	Line_2: autoDraw = False
142.2954 	EXP 	Line_3: autoDraw = False
142.2954 	EXP 	Line_4: autoDraw = False
142.2954 	EXP 	probe: autoDraw = False
142.2954 	EXP 	polygon: autoDraw = True
143.2955 	EXP 	polygon: autoDraw = False
143.2955 	EXP 	Line_1: autoDraw = True
143.2955 	EXP 	Line_2: autoDraw = True
143.2955 	EXP 	Line_3: autoDraw = True
143.2955 	EXP 	Line_4: autoDraw = True
144.2959 	EXP 	probe: autoDraw = True
144.6653 	EXP 	New trial (rep=5, index=1): OrderedDict([('pos', 150), ('corr_resp', 'y')])
144.6672 	DATA 	Keypress: x
144.6793 	EXP 	polygon: autoDraw = False
144.6793 	EXP 	Line_1: autoDraw = False
144.6793 	EXP 	Line_2: autoDraw = False
144.6793 	EXP 	Line_3: autoDraw = False
144.6793 	EXP 	Line_4: autoDraw = False
144.6793 	EXP 	probe: autoDraw = False
144.6793 	EXP 	polygon: autoDraw = True
145.6797 	EXP 	polygon: autoDraw = False
145.6797 	EXP 	Line_1: autoDraw = True
145.6797 	EXP 	Line_2: autoDraw = True
145.6797 	EXP 	Line_3: autoDraw = True
145.6797 	EXP 	Line_4: autoDraw = True
146.6802 	EXP 	probe: autoDraw = True
147.0996 	EXP 	New trial (rep=5, index=2): OrderedDict([('pos', -150), ('corr_resp', 'z')])
147.1016 	DATA 	Keypress: y
147.1135 	EXP 	polygon: autoDraw = False
147.1135 	EXP 	Line_1: autoDraw = False
147.1135 	EXP 	Line_2: autoDraw = False
147.1135 	EXP 	Line_3: autoDraw = False
147.1135 	EXP 	Line_4: autoDraw = False
147.1135 	EXP 	probe: autoDraw = False
147.1135 	EXP 	polygon: autoDraw = True
148.1139 	EXP 	polygon: autoDraw = False
148.1139 	EXP 	Line_1: autoDraw = True
148.1139 	EXP 	Line_2: autoDraw = True
148.1139 	EXP 	Line_3: autoDraw = True
148.1139 	EXP 	Line_4: autoDraw = True
149.1140 	EXP 	probe: autoDraw = True
149.4501 	EXP 	New trial (rep=5, index=3): OrderedDict([('pos', 50), ('corr_resp', 'c')])
149.4519 	DATA 	Keypress: z
149.4643 	EXP 	polygon: autoDraw = False
149.4643 	EXP 	Line_1: autoDraw = False
149.4643 	EXP 	Line_2: autoDraw = False
149.4643 	EXP 	Line_3: autoDraw = False
149.4643 	EXP 	Line_4: autoDraw = False
149.4643 	EXP 	probe: autoDraw = False
149.4643 	EXP 	polygon: autoDraw = True
150.4646 	EXP 	polygon: autoDraw = False
150.4646 	EXP 	Line_1: autoDraw = True
150.4646 	EXP 	Line_2: autoDraw = True
150.4646 	EXP 	Line_3: autoDraw = True
150.4646 	EXP 	Line_4: autoDraw = True
151.4647 	EXP 	probe: autoDraw = True
152.1004 	EXP 	New trial (rep=6, index=0): OrderedDict([('pos', -50), ('corr_resp', 'x')])
152.1022 	DATA 	Keypress: c
152.1151 	EXP 	polygon: autoDraw = False
152.1151 	EXP 	Line_1: autoDraw = False
152.1151 	EXP 	Line_2: autoDraw = False
152.1151 	EXP 	Line_3: autoDraw = False
152.1151 	EXP 	Line_4: autoDraw = False
152.1151 	EXP 	probe: autoDraw = False
152.1151 	EXP 	polygon: autoDraw = True
153.1152 	EXP 	polygon: autoDraw = False
153.1152 	EXP 	Line_1: autoDraw = True
153.1152 	EXP 	Line_2: autoDraw = True
153.1152 	EXP 	Line_3: autoDraw = True
153.1152 	EXP 	Line_4: autoDraw = True
154.1158 	EXP 	probe: autoDraw = True
154.5179 	EXP 	New trial (rep=6, index=1): OrderedDict([('pos', -150), ('corr_resp', 'z')])
154.5197 	DATA 	Keypress: x
154.5321 	EXP 	polygon: autoDraw = False
154.5321 	EXP 	Line_1: autoDraw = False
154.5321 	EXP 	Line_2: autoDraw = False
154.5321 	EXP 	Line_3: autoDraw = False
154.5321 	EXP 	Line_4: autoDraw = False
154.5321 	EXP 	probe: autoDraw = False
154.5321 	EXP 	polygon: autoDraw = True
155.5326 	EXP 	polygon: autoDraw = False
155.5326 	EXP 	Line_1: autoDraw = True
